Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R
155,ZTF18aarldnh,0.10782074,2.54E-05,z_gal,58257.43943,0.000301456,-0.331465331,0.0443338,0.113661709,1.04E-05,0.157254707,0.032033119,9.22E-09,0.010073849,-1.72E-05,-5.14E-07,-2.87E-07,0.001054041,0.012308656,3.1,0,0.026101627,195.655415,55.9257,snia-cosmo,norm,1,1,2018lpd,100,195.6560154,55.92418475,0.116107709,11.015,1.11069653,0.023430749,0.843553734,0,3.96333E+16,195.6560154,55.92418475,5.76461E+18,GALAXY,0.107805281,0,1.55E-05,1.55E-05,0.141231425,187.04166,11.101916,0.12970844,1.8172846,-20.780062,-21.712013
157,ZTF18aarohda,0.10294518,1.13E-05,z_gal,58259.34965,0.000480789,1.822386782,0.023386973,0.213155661,1.66E-05,0.20195802,0.032658881,-4.29E-08,-0.018274934,-1.94E-06,-1.00E-06,-4.53E-07,0.000821602,0.009995806,3.1,0,0.728979586,195.640399,36.387511,snia-cosmo,91t,1,1,2018bml,100,195.6404835,36.38703652,0.101788997,10.232,1.41669653,0.026248809,0.460699718,8.24E-11,3.9633E+16,195.6404835,36.38703652,5.76461E+18,GALAXY,0.102944826,0,3.54E-07,3.54E-07,0.132026453,374.96356,9.68118,0.09822099,1.3239056,-18.600727,-19.226025
159,ZTF18aarqnje,0.11482573,1.70E-05,z_gal,58260.06774,0.000423228,0.4394017,-0.164640056,0.087276714,1.30E-05,0.089280661,0.030213103,2.12E-07,-0.003060601,-0.00054816,-1.77E-07,-3.34E-07,4.46E-05,0.020005812,3.1,0,0.00272738,251.353341,35.95602,snia-cosmo,norm,1,1,2018bvd,100,251.351875,35.955771,0.105948101,9.313,0.56469653,0.092357999,2.124586731,0,3.9633E+16,251.351875,35.955771,5.76461E+18,GALAXY,0.114823975,0,1.76E-06,1.76E-06,-0.104378064,316.24316,9.390109,0.03681376,1.362922,-17.969076,-18.428894
160,ZTF18aartjmf,0.08779126,1.43E-05,z_gal,58324.31741,0.000706709,-0.019270125,-0.191670816,0.231166921,3.18E-05,0.354404208,0.044401622,-1.45E-06,0.001853845,0.000150874,-6.95E-06,-1.06E-06,0.006426049,0.029998776,3.1,0,0.084704701,231.744934,8.261434,snia-cosmo,norm,1,1,2018emx,100,231.744856,8.262001575,0.107335921,11.075,1.20669653,0.02,0.392656058,0,3.9628E+16,231.744856,8.262001575,5.76461E+18,GALAXY,0.087791916,0,6.56E-07,-6.56E-07,-0.179005344,214.53108,11.09961,0.20201278,1.5134542,-21.018978,-21.845491
162,ZTF18aarwxum,0.08458952,1.08E-05,z_gal,58693.57147,0.000523351,0.815215387,0.00171265,0.082433568,1.53E-05,0.067511349,0.026776547,3.49E-08,-0.001495892,-0.000113516,5.42E-08,-3.52E-07,-0.000270571,0.036405548,3.1,0,0.0151465,267.371475,58.569408,snia-cosmo,norm,1,1,2019lme,100,267.3714586,58.56941659,0.103580886,9.37,0.52869653,0.044011362,0.017260322,5.72E-11,3.96334E+16,267.3714586,58.56941659,5.76461E+18,GALAXY,0.084586386,0,3.13E-06,3.13E-06,-0.134250444,125,9.449977,0,1.4328716,-18.24214,-18.633755
164,ZTF18aarymnz,0.0232897,1.00E-05,z_gal,58231.89584,0.006723656,0.333029273,-0.021198325,0.187664483,0.000259308,0.30126942,0.037380919,-9.38E-06,0.008112306,0.002098962,-1.83E-05,-8.07E-06,0.000128367,0.055342724,3.1,0,0.996347168,109.482989,40.985537,snia-cosmo,norm,1,1,2018azu,100,109.4878898,40.98307371,0.133206606,9.828,1.00369653,0.019849433,1.878000388,1.14E-11,3.96331E+16,109.4878898,40.98307371,5.76461E+18,GALAXY,0.023289888,0,1.88E-07,-1.88E-07,-0.251087661,125,10.21744,0.7919665,1.1804193,-18.669699,-19.32101
167,ZTF18aashtth,0.09350827,1.17E-05,z_gal,58259.51362,0.000367909,0.31182208,0.04104184,0.152547123,1.22E-05,0.153446873,0.031450726,3.22E-07,-0.010988158,-0.000667474,-5.34E-07,-3.19E-07,0.000537459,0.048177479,3.1,0,0.854443306,266.672511,27.589696,snia,,1,1,2018cjw,99.01960784,266.6727395,27.58955721,0.106282642,9.707,0.71469653,0.038910153,0.238713674,1.83E-10,3.96284E+16,266.6727395,27.58955721,1.15292E+18,GALAXY,0.093505725,0,2.55E-06,2.55E-06,-0.085527385,347.9962,9.55498,0.1255481,1.2201225,-18.644606,-19.073433
168,ZTF18aaslhxt,0.05510336,1.11E-05,z_gal,58263.4177,0.001543106,0.316931321,-0.08676827,0.035754895,4.50E-05,0.035377136,0.026033266,2.11E-07,-0.000386056,-0.000134385,2.15E-07,-1.02E-06,-0.000214865,0.048174609,3.1,0,0.058743995,276.107921,44.130445,snia-cosmo,norm,1,1,2018btk,99.80988593,276.1056774,44.13053749,0.101788997,9.726,0.56169653,0.019104973,1.908433045,0,3.96332E+16,276.1056774,44.13053749,5.76461E+18,GALAXY,0.055102223,0,1.14E-06,1.14E-06,-0.125901851,200.25227,10.018131,0.92825025,1.1670885,-19.482925,-19.951324
169,ZTF18aasprui,0.0380507,1.01E-05,z_gal,58347.54384,0.001945934,-2.013348078,-0.005149034,0.09370311,5.97E-05,0.048068607,0.027734715,-2.95E-07,-0.001387564,-0.000180991,2.04E-07,-1.43E-06,-0.000132674,0.014113379,3.1,0,0.974112193,243.640791,36.943455,snia-cosmo,norm/04gs,1,1,2018euz,100,243.6402209,36.94377405,0.106282642,10.128,1.00069653,0.019104973,0.274279663,0,3.9633E+16,243.6402209,36.94377405,5.76461E+18,GALAXY,0.038051191,0,4.91E-07,-4.91E-07,-0.0831704,119.355896,10.451662,1.461624,1.2037909,-19.288591,-19.95294
172,ZTF18aataafd,0.07705664,1.09E-05,z_gal,58260.11126,0.0006408,-1.14587825,-0.132826313,0.174129602,2.08E-05,0.145614897,0.029932448,5.23E-07,-0.016254763,-0.000791438,-7.91E-07,-5.30E-07,0.000740962,0.010826355,3.1,0,0.586175577,214.837248,36.172048,snia-cosmo,norm,1,1,2018cbf,100,214.8366716,36.17226131,0.102610916,9.64,0.68669653,0.023021729,0.572571094,8.26E-11,3.9633E+16,214.8366716,36.17226131,5.76461E+18,GALAXY,0.077056293,0,3.47E-07,3.47E-07,-0.224800137,230.91547,9.640881,0.2271619,1.2263119,-18.62963,-19.100437
173,ZTF18aatrkga,0.02763214,1.01E-05,z_gal,59089.33281,0.002571115,0.185810816,0.244097004,0.115037873,8.47E-05,0.078232463,0.030386865,2.79E-07,-0.003820519,-0.000192502,-3.62E-07,-2.23E-06,-0.000163256,0.035594603,3.1,0,0.887345468,273.004455,51.724581,snia-cosmo,norm,1,1,2020rgz,100,273.0060014,51.72479373,0.106282642,9.759,0.73369653,0.019104973,0.367169755,0,3.96333E+16,273.0060014,51.72479373,5.76461E+18,GALAXY,0.027632279,0,1.39E-07,-1.39E-07,-0.08379981,125,10.254812,0.53526926,1.2683959,-19.094234,-19.591167
179,ZTF18aaunfqq,0.07108031,1.01E-05,z_gal,58267.91603,0.000663543,-0.825737433,0.01835056,0.05818791,2.02E-05,0.063884095,0.027200709,-7.90E-08,0.000519696,9.06E-06,-1.78E-07,-4.75E-07,4.28E-05,0.008497173,3.1,0,0.309744466,238.579977,39.453963,snia-cosmo,norm,1,1,2018lpb,100,238.5795732,39.45388554,0.103324731,9.798,0.91169653,0.023600847,0.368949969,7.90E-11,3.96331E+16,238.5795732,39.45388554,5.76461E+18,GALAXY,0.071074307,0,6.00E-06,6.00E-06,0.03859994,263.18478,9.795619,0,1.3335714,-18.569181,-19.180262
180,ZTF18aauocnw,0.08865003,1.90E-05,z_gal,58269.85595,0.000559299,-0.076151278,-0.044165468,0.07805003,1.69E-05,0.078214614,0.02786699,2.22E-08,-0.001152684,-0.000176541,-1.48E-07,-4.01E-07,-4.17E-05,0.031388391,3.1,0,2.16E-06,271.165145,41.549484,snia-cosmo,norm,1,1,2018cae,99.23076923,271.1642815,41.55006049,0.10384604,10.177,0.98269653,0.023021729,0.771354734,1.53E-10,3.96331E+16,271.1642815,41.55006049,5.76461E+18,GALAXY,0.088748244,0,9.82E-05,-9.82E-05,0.048405093,90.40866,10.353481,1.5716763,1.3929377,-19.45362,-20.113285
183,ZTF18aauworo,0.04977343,1.27E-05,z_gal,58269.83051,0.001770986,-0.153688155,-0.043164604,0.360096756,6.99E-05,0.148609605,0.031452973,-1.06E-05,-0.025729102,0.002379149,-5.16E-07,-1.85E-06,-2.02E-05,0.051283922,3.1,0,0.796733108,239.671057,21.120444,snia-cosmo,norm,1,1,2018bwb,100,239.6696771,21.11751792,0.106282642,9.363,0.79769653,0.027658633,2.400115834,0,3.96283E+16,239.6696771,21.11751792,5.76461E+18,GALAXY,0.049773763,0,3.33E-07,-3.33E-07,0.002727036,262.40536,9.293755,0.010898571,1.5231181,-17.753841,-18.3297
185,ZTF18aavjnfx,0.05646276,2.91E-05,z_gal,58260.35256,0.001364064,1.979902896,-0.013176165,0.321666825,5.06E-05,0.278549565,0.033121572,1.62E-06,-0.052612781,8.24E-05,-4.57E-06,-1.34E-06,0.000237644,0.062165161,3.1,0,0.922143371,248.928206,4.82595,snia-cosmo,norm,1,1,2018bsq,100,248.9290074,4.825907587,0.110494344,8.645,0.72569653,0.061911227,1.162058881,0,3.96279E+16,248.9290074,4.825907587,5.76461E+18,GALAXY,0.056466541,0,3.78E-06,-3.78E-06,-0.246395246,125,8.623274,0,1.1967771,-16.33201,-16.845589
186,ZTF18aavniyw,0.05500796,3.43E-05,z_gal,58266.71358,0.000633579,-2.72832672,0.10242659,0.144762005,2.92E-05,0.202051702,0.040105685,-1.63E-06,0.006014846,0.002150396,-2.74E-06,-1.04E-06,0.002632816,0.011219926,3.1,0,0.604275324,172.875167,51.62938,snia-cosmo,norm,1,1,2018ceb,100,172.8761472,51.62897244,0.140014285,10.01,1.22969653,0.017691806,1.044677594,0,3.96333E+16,172.8761472,51.62897244,5.76461E+18,GALAXY,0.054992199,0,1.58E-05,1.58E-05,-0.032014545,128.80283,10.15457,0,1.5386778,-18.407417,-19.285542
187,ZTF18aavnvmp,0.06325642,5.54E-05,z_gal,58269.24058,0.000978715,-1.173738994,-0.091730764,0.141683348,3.09E-05,0.129844843,0.028611046,-5.25E-07,-0.004722347,-9.83E-05,-5.54E-07,-7.39E-07,0.000151425,0.015126084,3.1,0,0.117667692,204.696959,30.959621,snia-cosmo,norm,1,1,2018bxr,100,204.6969393,30.9595904,0.11461239,9.207,1.13669653,0.039051248,0.059195902,0,3.96285E+16,204.6969393,30.9595904,5.76461E+18,GALAXY,0.06325971,0,3.29E-06,-3.29E-06,-0.084661884,125,9.082049,0,1.4938741,-16.544119,-17.400068
203,ZTF18aawxlxf,0.08233271,2.45E-05,z_gal,58276.51439,0.000677047,0.41431136,-0.063480736,0.168346221,2.08E-05,0.230267945,0.029243186,-2.45E-07,0.009488301,1.91E-05,-8.34E-07,-5.02E-07,0.000491513,0.006359814,3.1,0,0.459393273,165.570647,58.233961,snia-cosmo,norm,1,1,2018cea,100,165.5738796,58.23557796,0.101118742,10.491,0.89969653,0.021260292,0.898793623,0,3.96334E+16,165.5738796,58.23557796,5.76461E+18,GALAXY,0.082348447,0,1.57E-05,-1.57E-05,-0.051466308,233.26192,10.77711,0.183555,1.8315119,-20.285892,-21.12514
205,ZTF18aaxcfbt,0.06809299,1.61E-05,z_gal,58277.80748,0.001036637,-0.137327454,-0.002480658,0.137725297,3.14E-05,0.18538661,0.028089008,-5.37E-08,0.002780096,-0.000114277,-8.16E-07,-7.45E-07,0.000386366,0.010573433,3.1,0,0.497466245,164.612929,51.695825,snia-cosmo,norm,1,1,2018ced,100,164.6132566,51.69558922,0.104995238,9.91,0.61469653,0.025,0.214732231,0,3.96333E+16,164.6132566,51.69558922,5.76461E+18,GALAXY,0.06810278,0,9.79E-06,-9.79E-06,0.251536142,125,10.076964,0.5757012,1.6988117,-19.433567,-20.041996
208,ZTF18aaxdrjn,0.03388557,1.34E-05,z_gal,58279.18727,0.002995376,-2.032321441,-0.089122525,0.072839623,9.83E-05,0.096841718,0.029715057,7.60E-07,0.001390315,-0.000228251,-1.45E-06,-2.48E-06,2.75E-05,0.017913802,3.1,0,0.999832141,185.006859,56.15889,snia-cosmo,norm,1,1,2018cdt,100,185.0063242,56.16290459,0.140716026,10.632,1.31369653,0.018439089,0.976888482,0,3.96333E+16,185.0063242,56.16290459,5.76461E+18,GALAXY,0.033969086,0,8.35E-05,-8.35E-05,-0.126333768,265.09436,11.004085,0,2.0475383,-20.015926,-20.998945
210,ZTF18aaxkjmm,0.07140776,1.42E-05,z_gal,58278.81819,0.000751015,1.008353047,0.112463483,0.080204981,2.23E-05,0.070372474,0.027347599,2.01E-07,-0.001228557,-0.000319929,1.38E-07,-5.25E-07,-0.000351932,0.021705186,3.1,0,0.003690937,236.371299,35.855222,snia,,1,1,2018cng,100,236.3711659,35.85527481,0.126822711,9.263,1.26369653,0.081301906,0.303183306,0,3.9633E+16,236.3711659,35.85527481,5.76461E+18,GALAXY,0.071407188,0,5.72E-07,5.72E-07,0.177115948,125,9.190409,0.006321461,-3.6519535,-15.994011,-16.830503
212,ZTF18aaxmixe,0.07850412,2.13E-05,z_gal,58266.68162,0.00061001,-1.461537772,-0.037694364,0.193368396,2.81E-05,0.282389337,0.041106507,-1.25E-06,0.01228669,0.000456723,-4.37E-06,-8.99E-07,0.003167165,0.020498503,3.1,0,0.958990967,216.6673,7.61821,snia-cosmo,norm,1,1,2018ceh,100,216.6673324,7.618318608,0.123810339,10.076,1.12469653,0.021400935,0.086732386,0,3.9628E+16,216.6673324,7.618318608,5.76461E+18,GALAXY,0.078506266,0,2.15E-06,-2.15E-06,0.10498125,101.80503,10.065791,0,1.9513246,-18.47544,-19.360388
213,ZTF18aaxmmyt,0.07385375,2.59E-05,z_gal,58192.90756,0.001013083,-1.339286135,-0.245536106,1.190736757,0.000123136,0.240708435,0.066593165,-0.000128542,-0.097430899,0.053929593,3.42E-06,-7.35E-06,-0.002814333,0.034545829,3.1,0,0.021713994,227.681381,5.480975,snia,,0,0,2018ahx,100,227.6813943,5.48090165,0.108853112,10.186,1.28469653,0.020615528,0.108554133,0,3.96279E+16,227.6813943,5.48090165,5.76461E+18,GALAXY,0.073857821,0,4.07E-06,-4.07E-06,-0.137330585,147.05916,10.120879,0,1.803243,-18.424633,-19.364372
222,ZTF18aaxvpsw,0.09158755,2.67E-05,z_gal,58287.12993,0.000584817,0.203941247,-0.06890215,0.053504101,1.73E-05,0.068795875,0.02791176,1.33E-07,0.001058585,-0.000241176,1.46E-08,-4.13E-07,-0.000214742,0.010520318,3.1,0,1.42E-07,224.976625,39.078717,snia-cosmo,91t,1,1,2018cof,100,224.9765211,39.07875683,0.107703296,10.441,1.29969653,0.022203603,0.082502789,0,3.96331E+16,224.9765211,39.07875683,5.76461E+18,GALAXY,0.091596037,0,8.49E-06,-8.49E-06,0.051708867,153.89938,10.470767,0,1.9420837,-19.359875,-20.332506
227,ZTF18aaybfsd,0.04017954,1.38E-05,z_gal,58900.0086,0.002693894,0.1279755,0.021726603,0.086480594,8.99E-05,0.107725588,0.030724125,-9.98E-08,0.001192718,-5.31E-05,-2.19E-06,-2.35E-06,0.000129261,0.014145587,3.1,0,0.00063339,230.716286,38.449606,snia-cosmo,norm,1,1,2020cbf,100,230.7182386,38.44862302,0.125602548,10.487,1.20369653,0.017691806,0.68751212,8.01E-11,3.9633E+16,230.7182386,38.44862302,5.76461E+18,GALAXY,0.040174786,0,4.75E-06,4.75E-06,0.130913787,161.16832,10.671736,0,1.9047358,-19.267708,-20.216875
228,ZTF18aaydmkh,0.08435136,1.18E-05,z_gal,58288.21123,0.000401555,0.300089781,0.170584848,0.058357733,1.23E-05,0.07491939,0.029337081,8.35E-08,0.000557421,-0.00018692,-9.64E-09,-3.08E-07,-0.000239026,0.025622407,3.1,0,0.000112934,260.161117,52.041946,snia-cosmo,91t,1,1,2018coh,100,260.1608994,52.04189884,0.129321305,10.08,1.44769653,0.025,0.208402083,0,3.96333E+16,260.1608994,52.04189884,5.76461E+18,GALAXY,0.084350238,0,1.12E-06,1.12E-06,0.169132923,349.9338,10.48052,0,1.420335,-18.318823,-19.3058
231,ZTF18aayivfs,0.11347575,1.95E-05,z_gal,58287.51424,0.00034687,-0.542029689,-0.100830348,0.378210336,1.28E-05,0.521544245,0.035693552,-3.78E-07,0.17549354,0.002419665,-1.84E-06,-3.56E-07,0.004437558,0.018735507,3.1,0,0.687170921,176.94575,40.798222,snia-cosmo,norm,1,1,,100,176.9436388,40.79969144,0.104120123,10.616,0.97969653,0.029966648,2.120215164,0,3.96331E+16,176.9436388,40.79969144,5.76461E+18,GALAXY,0.113475814,0,6.44E-08,-6.44E-08,0.003643708,152.37985,10.822487,2.7779348,1.746699,-20.277788,-21.050797
234,ZTF18aayjomr,0.13965219,2.84E-05,z_gal,58290.15557,0.000258785,0.181260202,-0.217567684,0.121067361,8.25E-06,0.151302108,0.034502464,3.73E-08,0.008139502,-0.000175058,-2.25E-07,-2.26E-07,-9.76E-07,0.008700716,3.1,0,2.66E-24,217.972894,38.431186,snia,,1,0,,99.37106918,217.9725898,38.43118301,0.158521292,10.763,1.31569653,0.03354102,0.301455358,0.00412862,3.9633E+16,217.9725889,38.43118214,1.15292E+18,GALAXY,0.139644058,0,8.13E-06,8.13E-06,-0.298754464,168.83282,10.562889,0.008755729,1.7725552,-19.570185,-20.49576
235,ZTF18aayjvve,0.04730228,1.14E-05,z_gal,58292.10302,0.001547089,-0.134858549,0.050543753,0.047445428,4.77E-05,0.065920946,0.027116026,1.91E-07,0.000297247,-0.000125753,-4.13E-07,-1.12E-06,3.16E-05,0.012626315,3.1,0,0.992394407,226.069174,35.815035,snia-cosmo,norm,1,1,2018cny,100,226.0654659,35.81666432,0.104120123,10.418,1.32069653,0.018384776,1.284526097,0,3.9633E+16,226.0654659,35.81666432,5.76461E+18,GALAXY,0.047307345,0,5.06E-06,-5.06E-06,0.024324399,157.99619,11.149697,0.041541856,1.6837018,-19.26618,-20.190775
240,ZTF18aaylbjm,0.09049799,1.17E-05,z_gal,58286.01691,0.000583017,0.340748054,-0.098613657,0.2182575,2.24E-05,0.299232846,0.035913447,-3.56E-07,0.033837917,0.000463871,-2.62E-06,-6.55E-07,0.002503756,0.071045503,3.1,0,0.025625743,249.633319,5.12658,snia-cosmo,norm,1,1,2018coc,100,249.6332701,5.126598787,0.105621967,9.06,0.64969653,0.058180753,0.174730001,1.02E-10,3.96279E+16,249.6332701,5.126598787,5.76461E+18,GALAXY,0.090498536,0,5.46E-07,-5.46E-07,-0.091741621,125,8.660672,0.12157882,1.3540933,-17.277802,-17.697954
242,ZTF18aaytovs,0.07456395,1.28E-05,z_gal,58294.62306,0.000958718,1.602521019,0.058288398,0.07225278,2.87E-05,0.0819244,0.027689005,1.38E-07,-0.001525099,-0.000109159,-2.48E-07,-6.77E-07,-2.07E-05,0.052224331,3.1,0,4.20E-24,266.47255,31.710718,snia-cosmo,norm,1,0,2018crk,97.82608696,266.4731649,31.71004831,0.103077641,10.179,1.10769653,0.019104973,0.732575269,0,3.96285E+16,266.4731649,31.71004831,1.15292E+18,GALAXY,0.074563455,0,4.95E-07,4.95E-07,0.280614221,129.56021,10.246037,0.98833495,1.5919117,-19.094103,-19.753368
244,ZTF18aayyimm,0.15642392,3.42E-05,z_gal,58288.10208,0.000122687,0.735067536,0.062134265,0.270283608,4.51E-06,0.309895866,0.037509594,4.08E-09,0.050087835,-0.000323279,-4.62E-07,-1.34E-07,0.001041786,0.007485507,3.1,0,0.000468014,219.951531,35.120537,snia,,1,1,,100,219.9514607,35.12052275,0.128062485,10.104,1.19469653,0.051078371,0.119036728,8.37E-11,3.9633E+16,219.9514607,35.12052275,5.76461E+18,GALAXY,0.156426757,0,2.84E-06,-2.84E-06,-0.075511265,127.06462,10.147595,0.15125121,1.8281077,-18.861086,-19.725275
258,ZTF18abadjhx,0.07596379,1.03E-05,z_gal,58293.70571,0.000670283,0.217746828,0.088770786,0.151371757,2.32E-05,0.156553955,0.032065675,3.72E-07,0.00074035,-0.000559321,-8.69E-07,-6.16E-07,6.75E-05,0.055180733,3.1,0,0.000317544,315.205249,9.524512,snia-cosmo,norm,1,1,2018cro,100,315.2053951,9.524094525,0.104120123,10.061,0.86769653,0.02,0.619995839,0,3.9628E+16,315.2053951,9.524094525,5.76461E+18,GALAXY,0.075964398,0,6.08E-07,-6.08E-07,0.249067638,132.63437,10.039548,0.31248465,1.3987991,-19.060287,-19.714012
263,ZTF18abathhi,0.02781189,1.04E-05,z_gal,58275.39892,0.001473878,1.289602998,0.122734678,7.305534602,0.001196741,6.817023833,0.536405086,-0.000127103,-2.11933267,-0.063917534,-0.014661175,-0.000358126,-7.343871275,0.01963574,3.1,0,0,207.415064,47.819066,snia,,0,0,2018cnp,100,207.415817,47.81888757,0.116107709,10.321,1.37969653,0.018439089,0.149917543,0,3.96332E+16,207.415817,47.81888757,5.76461E+18,GALAXY,0.027810922,0,9.68E-07,9.68E-07,-1.220341248,140.82422,10.762336,0.09412716,1.5602397,-18.707714,-19.621151
265,ZTF18abaxlpi,0.06457578,1.05E-05,z_gal,58298.27779,0.000759283,0.602129,0.082923782,0.048383504,2.26E-05,0.061907488,0.02678747,1.16E-07,0.000278926,-0.000168865,-2.06E-08,-5.25E-07,-0.000113057,0.043817253,3.1,0,0.000129591,276.559089,45.01019,snia-cosmo,norm,1,1,2018ctm,100,276.5599175,45.00993925,0.105621967,10.077,0.74069653,0.019849433,0.436807312,0,3.96332E+16,276.5599175,45.00993925,5.76461E+18,GALAXY,0.064575729,0,5.09E-08,5.09E-08,-0.064887941,125,10.243543,2.3211918,1.2778833,-19.564737,-20.123209
266,ZTF18abbikrz,0.04676812,1.49E-05,z_gal,59058.05065,0.001562876,-2.839351,0.009402048,0.097475783,5.63E-05,0.149760358,0.032802014,-2.49E-07,0.001546599,2.13E-05,-2.54E-06,-1.57E-06,0.000848521,0.034772546,3.1,0,4.26E-07,240.767242,19.182311,snia-cosmo,norm,1,1,2020pwn,100,240.7671916,19.18236644,0.119816526,10.509,1.32369653,0.018439089,0.037658909,0,3.96282E+16,240.7671916,19.18236644,5.76461E+18,GALAXY,0.04676831,0,1.90E-07,-1.90E-07,0.317084161,220.8208,10.708909,0,2.03718,-19.52871,-20.492495
275,ZTF18abckujg,0.07359702,1.24E-05,z_gal,58302.98324,0.000701495,0.668421169,0.012131814,0.077798833,2.10E-05,0.097286302,0.027706272,-3.89E-08,0.002082699,1.16E-05,-1.79E-07,-4.98E-07,-6.23E-05,0.015327787,3.1,0,0.044468553,222.973417,46.645835,snia-cosmo,norm,1,1,2018cvt,100,222.97417,46.64641005,0.100975244,9.713,1.20469653,0.022627417,1.424677003,0,3.96332E+16,222.97417,46.64641005,5.76461E+18,GALAXY,0.073597003,0,1.67E-08,1.67E-08,-0.079677404,106.86116,9.295743,0.032002866,1.5269313,-17.581896,-18.17062
279,ZTF18abcoxmc,0.0247853,1.03E-05,z_gal,58278.55618,0.003713043,-0.551432012,0.217287009,0.109289633,0.000120159,0.134538256,0.028731251,-5.31E-07,0.002266,0.000117196,-2.03E-06,-3.01E-06,0.000287852,0.081212291,3.1,0,0.005868904,330.283793,20.051034,snia-cosmo,norm,1,1,2018ctb,100,330.284657,20.04980564,0.106625513,9.729,0.90669653,0.018439089,0.67128308,0,3.96283E+16,330.284657,20.04980564,1.15292E+18,GALAXY,0.024784713,0,5.87E-07,5.87E-07,0.110698451,109.29285,9.933813,0.050581243,1.3606937,-18.435862,-19.07269
280,ZTF18abcpolh,0.03514999,1.01E-05,z_gal,58303.4194,0.002217678,-0.553965611,0.157812628,0.128660175,8.46E-05,0.144639745,0.033893965,-2.33E-08,0.001873887,-8.12E-05,-4.02E-06,-2.43E-06,0.000622248,0.047025016,3.1,0,0.067648842,226.994148,1.232405,snia-cosmo,norm,1,1,2018cvh,100,226.9970885,1.231746163,0.112712022,10.517,0.97969653,0.018439089,0.93843945,0,2.85135E+15,226.9970885,1.231746163,4.61169E+18,GALAXY,0.035126384,0,2.36E-05,2.36E-05,0.145474079,278.02457,11.280396,0.7949134,1.3104695,-20.367329,-20.992971
284,ZTF18abcrzce,0.05604745,1.41E-05,z_gal,58221.65271,0.000960821,-1.074138272,0.037681671,0.404357999,5.80E-05,0.260988504,0.050329113,-8.82E-06,-0.058391168,0.00843528,-1.66E-06,-2.70E-06,-0.000299719,0.020487492,3.1,0,0.044111911,191.160504,6.301331,snia-cosmo,norm,1,1,2018aur,100,191.1603416,6.301318631,0.126822711,9.988,1.27469653,0.019104973,0.202786221,0,3.96279E+16,191.1603416,6.301318631,1.15292E+18,GALAXY,0.056133274,0,8.58E-05,-8.58E-05,0.000212116,136.36429,10.207204,0.061931975,1.6266657,-18.302324,-19.288637
287,ZTF18abcsgvj,0.06119202,2.41E-05,z_gal,58303.35529,0.000783918,-1.411145248,0.048357343,0.060054184,2.35E-05,0.076680889,0.027325723,2.65E-08,9.24E-05,-4.55E-05,8.77E-08,-5.51E-07,-0.000269846,0.049209295,3.1,0,0.199371058,266.102606,55.175436,snia-cosmo,norm,1,1,2018cxl,100,266.1028096,55.1749246,0.109252002,10.316,1.35769653,0.019849433,0.538096327,0,3.96333E+16,266.1028096,55.1749246,5.76461E+18,GALAXY,0.06120068,0,8.66E-06,-8.66E-06,0.064406226,179.59824,10.378228,0.053780194,1.829202,-18.762077,-19.69911
290,ZTF18abcxyjp,0.04220214,1.32E-05,z_gal,58304.81945,0.0015793,0.129569375,0.053598595,0.177471837,5.28E-05,0.148964242,0.030403751,6.13E-07,-0.011833133,0.000421515,-1.20E-06,-1.32E-06,-0.000473512,0.014449435,3.1,0,0.786910923,214.575023,28.973283,snia-cosmo,norm,1,1,2018ctc,100,214.5771329,28.96828381,0.102181212,10.533,0.94869653,0.018384776,1.424870401,8.95E-11,2.852E+15,214.5771329,28.96828381,4.61169E+18,GALAXY,0.042165851,0,3.63E-05,3.63E-05,-0.24206953,102.639946,11.22053,0,1.8793972,-20.427166,-21.218843
291,ZTF18abcyilc,0.06114655,1.23E-05,z_gal,58304.64762,0.000274091,1.026281851,0.457844066,0.398500734,1.58E-05,0.473392201,0.049275627,-1.76E-06,0.062683329,0.005428562,-3.39E-06,-6.91E-07,0.007218583,0.013044682,3.1,0,1.34E-09,184.048996,68.558373,snia-pec,iax,1,0,2018dyc,100,184.0488614,68.55854296,0.10384604,8.782,0.90769653,0.040496913,0.406458529,0,3.96335E+16,184.0488614,68.55854296,5.76461E+18,GALAXY,0.061147085,0,5.35E-07,-5.35E-07,-0.2192714,125,8.796381,0.012675422,1.1948063,-16.265656,-16.86285
